href,2021-01-01,2021-01-02
1096099,130.0,130.0
959498,59.0,59.0
1125278,79.99,79.99
1123732,119.95,119.95
1110369,149.4,149.4
819267,610.0,610.0
1123312,129.0,129.0
1098914,420.0,420.0
1069607,107.95,107.95
1089329,440.0,440.0
1081992,233.35,233.35
1061087,59.0,59.0
1124199,114.98,114.98
1114416,311.4,311.4
1123986,109.95,109.95
1200248,49.95,49.95
1057897,670.0,670.0
1081396,59.0,59.0
1104876,230.0,230.0
959499,59.0,59.0
1138934,129.0,129.0
610114,179.0,179.0
1158046,149.0,149.0
1123311,129.0,129.0
930300,279.0,279.0
1061083,59.0,59.0
1085469,940.0,940.0
1086532,199.95,199.95
1046170,183.2,183.2
958475,59.0,59.0
1085467,670.0,670.0
895896,249.0,249.0
1123998,99.95,99.95
818677,620.0,620.0
1120034,414.0,414.0
1089345,370.0,370.0
960019,59.0,59.0
1123718,129.95,129.95
1124005,109.95,109.95
1172635,110.0,110.0
1069811,179.0,179.0
989913,59.0,59.0
1088792,730.0,730.0
1191770,119.0,119.0
1086358,199.95,199.95
1081237,169.0,169.0
1088795,1860.0,1860.0
962942,59.0,59.0
1125663,119.0,119.0
1107750,89.99,89.99
899995,120.0,120.0
1096300,130.0,130.0
950398,390.0,390.0
826802,150.0,150.0
1064132,770.0,770.0
866625,59.0,59.0
1081398,59.0,59.0
621958,199.0,199.0
1191764,119.0,119.0
989897,59.0,59.0
1123988,89.95,89.95
1061091,49.0,49.0
872669,940.0,940.0
1085578,49.95,49.95
1125014,98.95,98.95
873010,69.95,69.95
1076955,199.5,199.5
1084708,229.0,229.0
1123989,89.95,89.95
1061090,59.0,59.0
1089375,940.0,940.0
1088662,69.0,69.0
1140851,109.99,109.99
662963,59.0,59.0
637453,199.0,199.0
1089855,940.0,940.0
826954,130.0,130.0
1096309,130.0,130.0
1089351,830.0,830.0
1088793,1020.0,1020.0
957502,59.0,59.0
1096102,130.0,130.0
1064880,69.0,69.0
1102419,189.0,189.0
1135472,107.4,107.4
1080636,71.97,71.97
962952,59.0,59.0
895933,249.0,249.0
1046238,103.99,103.99
884454,720.0,720.0
1116964,349.0,349.0
1096303,130.0,130.0
962951,59.0,59.0
866624,59.0,59.0
1158045,149.0,149.0
1158044,149.0,149.0
1111194,259.95,259.95
1045689,59.0,59.0
782946,64.98,64.98
1066118,49.0,49.0
1096108,130.0,130.0
1071349,49.95,49.95
1111195,346.45,346.45
1107110,101.4,101.4
1170809,143.2,143.2
1138304,99.95,99.95
1173981,59.95,59.95
1174037,69.95,69.95
1174028,59.95,59.95
1174038,69.95,69.95
1161967,45.0,45.0
1116978,49.99,49.99
1196450,60.0,60.0
966854,65.0,65.0
1108333,99.0,99.0
1138295,69.95,69.95
1173985,59.95,59.95
1174008,59.95,59.95
1215820,89.0,89.0
1161985,35.0,35.0
1030344,95.0,95.0
1174005,49.95,49.95
1116973,59.99,59.99
1214269,89.0,89.0
1030346,100.0,100.0
1161989,50.0,50.0
1173062,59.99,59.99
1174032,59.95,59.95
1103988,99.95,99.95
1095920,99.0,99.0
1156924,79.95,79.95
1101071,119.95,119.95
1168797,59.95,59.95
1196455,35.0,35.0
1174039,69.95,69.95
1196453,35.0,35.0
1109527,89.99,89.99
1169416,99.95,99.95
1101075,109.95,109.95
1161911,35.0,35.0
1103494,169.0,169.0
1208162,59.95,59.95
1174035,59.95,59.95
1174036,69.95,69.95
1137047,50.0,50.0
1209626,79.99,79.99
1161861,60.0,60.0
1137052,40.0,40.0
1215920,89.0,89.0
1103522,59.95,59.95
1137062,80.0,80.0
1174430,65.0,65.0
1095919,99.0,99.0
1137063,80.0,80.0
1109663,24.99,24.99
1138294,89.95,89.95
1161988,45.0,45.0
1080111,99.0,99.0
1138293,99.95,99.95
1124753,369.0,369.0
1174399,59.99,59.99
1116071,59.99,59.99
1162456,90.0,90.0
1189336,80.0,80.0
1109666,24.99,24.99
1109668,39.99,39.99
1174175,59.99,59.99
1009769,65.0,65.0
1131890,50.0,50.0
1174178,59.99,59.99
1174030,59.95,59.95
1161910,35.0,35.0
1174398,59.99,59.99
1193188,89.95,89.95
1073118,79.0,79.0
1137056,80.0,80.0
1122066,59.95,59.95
1146191,99.95,99.95
1161932,60.0,60.0
1137049,90.0,90.0
1174174,49.99,49.99
1173988,59.95,59.95
1173984,59.95,59.95
1163420,34.95,34.95
1127991,89.95,89.95
1173982,59.95,59.95
1174394,99.99,99.99
1137046,80.0,80.0
1144151,59.0,59.0
1115458,29.99,29.99
1138288,99.95,99.95
1196456,35.0,35.0
1206026,29.99,29.99
1116073,59.99,59.99
1174177,59.99,59.99
1116976,49.99,49.99
1193187,89.95,89.95
1109555,49.99,49.99
1174431,65.0,65.0
1214270,89.0,89.0
1174447,60.0,60.0
1162557,160.0,160.0
1124747,179.0,179.0
1174396,109.99,109.99
1174395,109.99,109.99
1196452,45.0,45.0
1192412,115.0,115.0
1131851,79.95,79.95
1124750,139.0,139.0
1192413,115.0,115.0
1174391,59.99,59.99
1144153,59.0,59.0
1161990,45.0,45.0
1209573,69.99,69.99
1206027,29.99,29.99
1124751,139.0,139.0
1146199,99.95,99.95
1083122,50.0,50.0
1201267,60.0,60.0
1119862,59.95,59.95
1109550,29.99,29.99
1174015,89.95,89.95
1161860,60.0,60.0
1137053,50.0,50.0
1189338,80.0,80.0
1161951,65.0,65.0
1202594,59.95,59.95
1137051,40.0,40.0
1174034,59.95,59.95
1131850,79.95,79.95
1197735,80.0,80.0
1124746,179.0,179.0
1214265,89.0,89.0
1165430,59.99,59.99
1174020,89.95,89.95
1197025,49.95,49.95
1163419,34.95,34.95
1202313,189.0,189.0
1103989,99.95,99.95
1168830,89.95,89.95
1165432,59.99,59.99
1197733,70.0,70.0
1174437,60.0,60.0
1214268,89.0,89.0
1174019,89.95,89.95
1215919,89.0,89.0
1203488,239.0,239.0
1137048,50.0,50.0
1216575,49.99,49.99
1101072,119.95,119.95
1174171,89.99,89.99
1088092,80.0,80.0
1179180,195.0,195.0
1174402,49.99,49.99
1174438,60.0,60.0
1179179,145.0,145.0
1181478,19.95,19.95
1211934,79.0,79.0
1174042,69.95,69.95
1174393,59.99,59.99
1169716,39.95,39.95
1185975,20.0,20.0
1161954,75.0,75.0
1175496,79.99,79.99
1174000,59.95,59.95
1149654,89.95,89.95
1196454,35.0,35.0
1137050,70.0,70.0
1196449,55.0,55.0
1175493,79.99,79.99
1207374,49.95,49.95
1188840,59.95,59.95
1197734,80.0,80.0
1189337,80.0,80.0
1174446,70.0,70.0
1137055,90.0,90.0
1130250,64.0,64.0
1181479,19.95,19.95
1117360,69.0,69.0
1207407,49.95,49.95
1201269,40.0,40.0
1103839,69.95,69.95
1193158,79.99,79.99
1168796,89.95,89.95
1180792,69.99,69.99
1117359,69.0,69.0
1161829,50.0,50.0
1115403,34.99,34.99
1174017,89.95,89.95
1117323,59.0,59.0
1174016,89.95,89.95
1206029,29.99,29.99
1196460,50.0,50.0
1083116,90.0,90.0
1208843,69.95,69.95
1177175,29.99,29.99
1161046,79.99,79.99
1188839,59.95,59.95
1173987,59.95,59.95
1109526,79.99,79.99
1203483,119.0,119.0
1137058,90.0,90.0
1173990,59.95,59.95
1216382,89.95,89.95
1162520,60.0,60.0
1108334,109.0,109.0
1115404,34.99,34.99
1174389,49.99,49.99
1174041,69.95,69.95
1101160,149.0,149.0
1202301,14.99,14.99
1174014,89.95,89.95
1174436,60.0,60.0
1162421,45.0,45.0
1155062,89.95,89.95
1217195,79.99,79.99
1161973,50.0,50.0
1173998,59.95,59.95
1174007,59.95,59.95
1203835,49.99,49.99
1202558,49.95,49.95
1206031,29.99,29.99
1162534,90.0,90.0
1216375,39.99,39.99
1185976,20.0,20.0
1173999,59.95,59.95
1104219,79.95,79.95
1115314,59.95,59.95
1161822,100.0,100.0
1209579,49.99,49.99
1215821,89.0,89.0
1138291,99.95,99.95
1216505,99.95,99.95
1161933,85.0,85.0
1174043,69.95,69.95
1206032,39.99,39.99
1203943,39.95,39.95
1207238,69.99,69.99
1202315,139.0,139.0
1174439,70.0,70.0
1161956,80.0,80.0
1179189,75.0,75.0
1168799,59.95,59.95
1173983,59.95,59.95
1174021,89.95,89.95
1174040,69.95,69.95
1161984,55.0,55.0
1199261,59.95,59.95
1174392,59.99,59.99
1207404,49.95,49.95
1174440,70.0,70.0
1179188,75.0,75.0
1210541,49.99,49.99
1196458,70.0,70.0
1109551,29.99,29.99
1173358,22.8,22.8
1174013,89.95,89.95
1168788,89.95,89.95
1115406,34.99,34.99
1174012,89.95,89.95
1199262,59.95,59.95
1174011,89.95,89.95
1130327,59.95,59.95
1103832,89.95,89.95
1209789,49.95,49.95
1020520,49.99,49.99
1137060,90.0,90.0
1216379,39.99,39.99
1219466,79.95,79.95
1149656,89.95,89.95
1202708,135.0,135.0
1115315,59.95,59.95
1173353,22.8,22.8
1143168,99.99,99.99
1197333,79.95,79.95
1207406,49.95,49.95
1199015,79.95,79.95
1209607,59.99,59.99
1148558,129.95,129.95
1175454,54.95,54.95
1080110,99.0,99.0
1130637,99.95,99.95
1195752,59.99,59.99
1202707,135.0,135.0
1203951,34.95,34.95
1194647,59.95,59.95
1180791,69.99,69.99
1213974,49.99,49.99
1196451,50.0,50.0
1173989,59.95,59.95
1202320,119.0,119.0
1174044,69.95,69.95
1202321,119.0,119.0
1117322,59.0,59.0
1174397,49.99,49.99
1161856,60.0,60.0
1174400,59.99,59.99
1114479,99.95,99.95
1174401,49.99,49.99
1144152,59.0,59.0
1201266,30.0,30.0
1214264,89.0,89.0
1174432,65.0,65.0
1144149,59.0,59.0
1175456,34.95,34.95
1108357,59.0,59.0
1199257,59.95,59.95
1174176,59.99,59.99
1175492,79.99,79.99
1206845,49.95,49.95
1173350,22.8,22.8
1180793,69.99,69.99
1211391,59.99,59.99
1195782,69.99,69.99
1173366,42.0,42.0
1196457,70.0,70.0
1202727,70.0,70.0
1209790,49.95,49.95
1171391,59.95,59.95
1175494,59.99,59.99
1199052,59.95,59.95
1130328,59.95,59.95
1174179,49.99,49.99
1108332,39.0,39.0
1130329,59.95,59.95
1214267,89.0,89.0
1211930,79.0,79.0
1195694,59.99,59.99
1117338,49.0,49.0
1209792,69.95,69.95
1116075,59.99,59.99
1103829,89.95,89.95
1202711,89.0,89.0
1216380,39.99,39.99
1115318,59.95,59.95
1214101,35.99,35.99
1147885,29.95,29.95
1189328,22.99,22.99
1174047,99.95,99.95
1202728,70.0,70.0
1174018,89.95,89.95
1215458,79.99,79.99
1202713,89.0,89.0
1206028,29.99,29.99
1198504,109.0,109.0
1115405,34.99,34.99
1214109,49.99,49.99
1195699,69.99,69.99
1210229,55.99,55.99
1208898,110.0,110.0
1115459,29.99,29.99
1216383,49.95,49.95
1161899,80.0,80.0
1195707,69.99,69.99
1197410,49.95,49.95
1137045,90.0,90.0
1202729,70.0,70.0
1179408,69.99,69.99
1116913,34.99,34.99
1206452,49.95,49.95
1197336,59.95,59.95
1059535,59.99,59.99
1171398,59.95,59.95
1199258,59.95,59.95
1216576,69.99,69.99
1089628,59.95,59.95
1203944,39.95,39.95
1195919,59.95,59.95
1202545,49.95,49.95
1209907,69.95,69.95
1207240,79.99,79.99
1142647,49.95,49.95
1108361,29.0,29.0
1208161,59.95,59.95
1196004,59.95,59.95
1199264,59.95,59.95
1206025,29.99,29.99
1174045,69.95,69.95
1202314,149.0,149.0
1209791,69.95,69.95
1174003,59.95,59.95
1179178,145.0,145.0
1194648,59.95,59.95
1207403,49.95,49.95
1161931,60.0,60.0
1195757,59.99,59.99
1202420,59.95,59.95
1161915,40.0,40.0
1192551,39.99,39.99
1156925,79.95,79.95
1197338,49.95,49.95
1116914,34.99,34.99
1209621,59.99,59.99
1203562,59.95,59.95
1198771,79.99,79.99
1173334,27.6,27.6
1203836,49.99,49.99
1144154,49.0,49.0
1209904,69.95,69.95
1109315,79.95,79.95
1173361,22.8,22.8
1192552,39.99,39.99
1146218,69.0,69.0
1215456,49.99,49.99
1088104,45.0,45.0
1206024,29.99,29.99
1179420,69.99,69.99
1173986,59.95,59.95
1144372,79.99,79.99
1214112,59.99,59.99
1121295,30.0,30.0
1174004,59.95,59.95
1144371,79.99,79.99
1203837,49.99,49.99
1216378,39.99,39.99
1216396,89.95,89.95
1165435,59.99,59.99
1213976,49.99,49.99
1202544,49.95,49.95
1116979,49.99,49.99
1186204,39.99,39.99
1202431,59.95,59.95
1174006,59.95,59.95
1121297,40.0,40.0
1117339,49.0,49.0
545746,49.99,49.99
545749,49.99,49.99
753532,49.99,49.99
1030348,85.0,85.0
545751,49.99,49.99
545748,49.99,49.99
546094,49.99,49.99
752695,129.0,129.0
546093,49.99,49.99
1033914,89.95,89.95
545747,49.99,49.99
916915,119.95,119.95
1033911,89.95,89.95
546091,49.99,49.99
1031382,143.2,143.2
438139,59.95,59.95
1030724,120.0,120.0
829926,69.95,69.95
1131949,90.0,90.0
569868,89.95,89.95
960657,99.95,99.95
546092,49.99,49.99
1145972,99.95,99.95
1030727,120.0,120.0
652972,149.0,149.0
1046177,159.2,159.2
569866,89.95,89.95
960658,99.95,99.95
956500,99.95,99.95
748077,60.0,60.0
195515,89.95,89.95
906804,143.2,143.2
1022148,50.0,50.0
652966,149.0,149.0
1147791,87.45,87.45
956415,49.99,49.99
1118907,129.0,129.0
1046174,159.2,159.2
777572,69.95,69.95
930533,143.99,143.99
684364,119.95,119.95
1215650,99.0,99.0
1215642,99.0,99.0
454092,89.99,89.99
1100495,80.0,80.0
1082931,99.0,99.0
1127438,74.5,74.5
546231,35.98,35.98
1100329,70.0,70.0
438141,59.95,59.95
926750,143.2,143.2
1161041,90.0,90.0
1131887,90.0,90.0
1108345,109.0,109.0
1145092,69.97,69.97
992846,70.0,70.0
1046180,159.2,159.2
1140629,129.99,129.99
1103948,99.0,99.0
902387,119.95,119.95
603947,129.0,129.0
472430,119.2,119.2
1121269,70.0,70.0
1076461,99.95,99.95
849858,59.95,59.95
1162938,79.95,79.95
454093,89.99,89.99
1161042,120.0,120.0
1194386,64.5,64.5
966799,70.0,70.0
1089266,100.0,100.0
849859,59.95,59.95
1017309,54.99,54.99
960659,99.95,99.95
677405,80.0,80.0
1011656,59.5,59.5
905521,143.2,143.2
1121791,93.5,93.5
957940,71.98,71.98
36477,89.99,89.99
1011654,47.6,47.6
510510,89.95,89.95
1150167,59.97,59.97
932941,143.2,143.2
1145971,99.95,99.95
666394,89.99,89.99
902404,99.95,99.95
902749,60.0,60.0
1030343,120.0,120.0
1011913,32.0,32.0
697762,119.2,119.2
454090,89.99,89.99
451339,50.0,50.0
1030351,85.0,85.0
1077422,139.0,139.0
1158027,44.95,44.95
1100327,70.0,70.0
1011658,83.3,83.3
525403,99.99,99.99
507031,179.0,179.0
1141412,25.0,25.0
811282,89.99,89.99
890694,99.0,99.0
1039892,139.95,139.95
1162426,90.0,90.0
1179423,89.99,89.99
1162732,70.0,70.0
1148074,179.0,179.0
569872,53.97,53.97
1022665,79.95,79.95
902384,99.95,99.95
1117427,49.99,49.99
1016239,79.99,79.99
210154,99.99,99.99
1065873,100.0,100.0
1156233,99.99,99.99
360914,99.99,99.99
684365,119.95,119.95
1155965,189.95,189.95
210155,99.99,99.99
378772,89.95,89.95
1159935,119.95,119.95
739403,69.95,69.95
1030624,95.0,95.0
1096126,89.5,89.5
993120,143.2,143.2
1104591,74.5,74.5
836506,80.0,80.0
1113259,49.95,49.95
1119293,69.99,69.99
1070981,54.97,54.97
1022668,49.95,49.95
1200207,89.95,89.95
1212667,64.5,64.5
1126642,69.99,69.99
1117428,49.99,49.99
1108351,89.0,89.0
638135,89.99,89.99
1076463,59.98,59.98
1204649,76.97,76.97
829927,69.95,69.95
1104595,74.5,74.5
1152794,99.95,99.95
963466,52.25,52.25
1137382,139.95,139.95
1007383,70.0,70.0
788518,44.98,44.98
1137211,99.0,99.0
1119401,129.0,129.0
877735,99.99,99.99
1145091,99.95,99.95
711450,119.2,119.2
1178003,74.5,74.5
1142947,99.99,99.99
1175427,59.95,59.95
525400,99.99,99.99
1110572,99.0,99.0
1015499,59.99,59.99
1103947,99.0,99.0
1003988,55.0,55.0
1145321,110.0,110.0
1212666,64.5,64.5
1183387,79.99,79.99
1111482,120.0,120.0
890703,99.0,99.0
1202394,99.95,99.95
1137380,139.95,139.95
1033132,32.0,32.0
1152321,89.95,89.95
1170369,69.95,69.95
1150157,54.97,54.97
890696,99.0,99.0
1152319,89.95,89.95
1033135,47.99,47.99
1175426,59.95,59.95
1104592,74.5,74.5
1017521,89.95,89.95
902398,99.95,99.95
1032068,79.95,79.95
1007384,70.0,70.0
1114296,103.95,103.95
1145298,76.97,76.97
1011655,49.5,49.5
1104578,49.5,49.5
1150159,44.98,44.98
1200104,89.95,89.95
482037,85.0,85.0
1156096,74.5,74.5
1119894,99.0,99.0
1116446,89.99,89.99
1110625,155.0,155.0
1122760,65.0,65.0
731650,99.99,99.99
1180977,99.0,99.0
973019,99.99,99.99
877754,99.99,99.99
966845,80.0,80.0
1015503,59.99,59.99
655487,55.0,55.0
930539,143.99,143.99
907314,75.0,75.0
1109707,99.0,99.0
1089643,76.97,76.97
1076464,59.98,59.98
777573,69.95,69.95
1110391,114.5,114.5
1035915,79.99,79.99
1194387,60.0,60.0
701674,129.0,129.0
916914,119.95,119.95
1092087,110.0,110.0
1164269,79.0,79.0
1215651,99.0,99.0
1136305,89.95,89.95
1103946,99.0,99.0
1073482,65.97,65.97
1064069,129.0,129.0
1008380,249.0,249.0
1075682,129.95,129.95
1145322,110.0,110.0
1058861,99.99,99.99
1123589,119.0,119.0
1163268,39.95,39.95
902751,60.0,60.0
1158023,44.95,44.95
1145337,110.0,110.0
1063569,89.95,89.95
788519,89.95,89.95
1101156,129.0,129.0
1013542,48.95,48.95
1163267,39.95,39.95
1029663,60.0,60.0
1155237,109.95,109.95
1111041,79.95,79.95
1123588,119.0,119.0
1137214,99.0,99.0
836725,29.99,29.99
1150158,54.97,54.97
1075772,119.95,119.95
1176675,89.99,89.99
1095774,79.95,79.95
1015501,59.99,59.99
514092,119.95,119.95
905476,239.2,239.2
1155240,119.95,119.95
1110327,49.99,49.99
890690,99.0,99.0
1155241,99.95,99.95
1087664,62.0,62.0
1119292,69.99,69.99
1110571,99.0,99.0
1121256,80.0,80.0
1101853,35.1,35.1
902385,99.95,99.95
1103393,150.0,150.0
1119294,69.99,69.99
1159936,119.95,119.95
1111042,79.95,79.95
1158028,44.95,44.95
1149174,99.0,99.0
1156101,74.5,74.5
701497,129.0,129.0
469127,129.0,129.0
1161396,149.99,149.99
454091,89.99,89.99
1121245,70.0,70.0
836536,65.0,65.0
1046845,103.95,103.95
1114896,29.99,29.99
1212665,64.5,64.5
797424,99.99,99.99
1146641,99.0,99.0
1014847,60.0,60.0
656588,29.99,29.99
1155248,109.95,109.95
1151867,59.95,59.95
1200327,89.95,89.95
998512,99.99,99.99
604544,59.95,59.95
1186855,90.0,90.0
1137212,99.0,99.0
1124330,60.0,60.0
1206222,89.95,89.95
1156100,74.5,74.5
1110392,125.95,125.95
978211,89.95,89.95
1104559,49.5,49.5
1137376,69.98,69.98
1212664,74.5,74.5
1158024,44.95,44.95
645895,99.99,99.99
785569,70.0,70.0
1109297,77.97,77.97
1175425,59.95,59.95
661995,99.99,99.99
930535,143.99,143.99
930538,143.99,143.99
1110328,49.99,49.99
677517,99.99,99.99
1102230,109.95,109.95
1213850,64.5,64.5
1121792,99.0,99.0
569871,39.98,39.98
1109399,44.0,44.0
677581,99.99,99.99
836542,50.0,50.0
1111460,82.5,82.5
1141365,29.99,29.99
972862,99.99,99.99
1092088,60.5,60.5
966801,70.0,70.0
1189335,39.95,39.95
898799,89.95,89.95
1096400,129.99,129.99
1104594,74.5,74.5
1116447,89.99,89.99
827114,120.0,120.0
1121232,80.0,80.0
1103110,79.95,79.95
1086626,129.95,129.95
836495,50.0,50.0
1086648,129.95,129.95
902402,99.95,99.95
569874,51.97,51.97
1146236,29.95,29.95
1061736,63.0,63.0
1206220,69.95,69.95
1098466,60.0,60.0
1048662,79.0,79.0
677553,99.99,99.99
656581,49.99,49.99
1077425,89.0,89.0
569870,39.98,39.98
1136306,69.95,69.95
1029613,96.0,96.0
1104911,89.5,89.5
1145093,54.97,54.97
1110358,249.0,249.0
1146235,29.95,29.95
1017959,89.95,89.95
1100373,80.0,80.0
1170374,89.99,89.99
1200187,49.95,49.95
1023363,99.0,99.0
1156445,55.0,55.0
890698,99.0,99.0
1032075,49.95,49.95
1108369,89.0,89.0
1141366,17.99,17.99
1117055,54.95,54.95
1099656,185.0,185.0
957948,62.98,62.98
1189883,69.0,69.0
1084465,99.0,99.0
1101877,76.95,76.95
1100344,70.0,70.0
1065915,99.0,99.0
1112086,74.5,74.5
946581,49.99,49.99
1180300,69.0,69.0
1092086,90.0,90.0
1101849,35.1,35.1
1189349,89.95,89.95
1116450,89.99,89.99
1141407,49.99,49.99
1102407,98.45,98.45
1200163,89.95,89.95
1141411,49.99,49.99
966362,99.95,99.95
1001112,54.97,54.97
1134692,69.99,69.99
1128894,83.95,83.95
1023403,49.95,49.95
790075,64.2,64.2
1200282,89.95,89.95
603753,59.95,59.95
660858,91.6,91.6
966813,60.0,60.0
1065741,155.0,155.0
1101851,35.1,35.1
1092301,99.99,99.99
1101846,35.1,35.1
1103010,116.97,116.97
1169024,59.0,59.0
1200157,69.95,69.95
1039908,53.97,53.97
1114387,90.0,90.0
1073809,129.95,129.95
972382,109.99,109.99
1039273,90.3,90.3
1109396,55.0,55.0
1104091,79.99,79.99
1011652,69.3,69.3
1109274,129.95,129.95
909612,239.2,239.2
1117028,79.99,79.99
1189384,59.0,59.0
1100369,80.0,80.0
1084673,79.0,79.0
1017037,76.95,76.95
1204647,140.0,140.0
909613,239.2,239.2
877632,99.99,99.99
1101859,35.1,35.1
1119661,199.2,199.2
899318,109.99,109.99
647357,89.0,89.0
1101857,35.1,35.1
1129478,149.99,149.99
993258,89.95,89.95
1024584,89.95,89.95
1106949,49.99,49.99
1107010,49.99,49.99
905670,103.99,103.99
1107020,49.99,49.99
815753,143.9,143.9
549606,119.4,119.4
1024586,89.95,89.95
1142686,103.2,103.2
1106488,179.99,179.99
816707,89.95,89.95
1167241,103.99,103.99
1081101,59.0,59.0
1096264,59.0,59.0
756865,47.2,47.2
1118908,135.2,135.2
1141326,79.2,79.2
1142685,103.2,103.2
1163296,74.5,74.5
1119724,89.0,89.0
1106982,49.99,49.99
1119688,63.2,63.2
1119696,103.2,103.2
1101996,80.55,80.55
1119698,89.0,89.0
1119707,143.2,143.2
1147458,90.0,90.0
1152002,59.0,59.0
1067829,54.0,54.0
1145104,45.47,45.47
1118910,135.2,135.2
1033292,99.99,99.99
1163289,76.05,76.05
1119682,63.2,63.2
1119679,63.2,63.2
1194392,54.5,54.5
1119436,79.2,79.2
971188,79.0,79.0
1119413,135.2,135.2
1163291,76.05,76.05
1096728,62.97,62.97
951863,79.2,79.2
1120005,104.0,104.0
1119433,63.2,63.2
994409,449.0,449.0
905420,99.0,99.0
1101994,76.05,76.05
974030,79.0,79.0
1119427,49.0,49.0
1119384,55.2,55.2
959994,79.0,79.0
1145102,48.97,48.97
1158268,99.0,99.0
736639,47.2,47.2
1138734,13.5,13.5
1059083,64.0,64.0
815056,89.95,89.95
863651,69.0,69.0
1107161,49.99,49.99
1107052,49.99,49.99
905435,99.0,99.0
1187095,99.0,99.0
1147154,69.0,69.0
1121793,100.0,100.0
1152001,59.0,59.0
1120004,104.0,104.0
1129476,129.99,129.99
1074791,75.0,75.0
1006829,89.99,89.99
1175196,89.0,89.0
1163299,64.97,64.97
1194389,54.5,54.5
1158285,99.0,99.0
1145103,45.47,45.47
1119723,103.2,103.2
1103458,85.05,85.05
1119422,135.2,135.2
1076771,49.0,49.0
1142683,119.2,119.2
1035917,41.99,41.99
1119418,129.0,129.0
1159881,49.98,49.98
1118909,135.2,135.2
1200299,69.95,69.95
1100564,59.0,59.0
1100442,49.5,49.5
1101988,71.55,71.55
1159905,38.97,38.97
1184944,49.5,49.5
1119430,69.0,69.0
1096727,62.97,62.97
1101983,85.05,85.05
957902,71.99,71.99
1101992,99.5,99.5
1163292,76.05,76.05
1163285,94.5,94.5
1199081,41.99,41.99
1101990,71.55,71.55
1119725,103.2,103.2
957867,69.0,69.0
1119395,71.2,71.2
1009778,55.2,55.2
1102435,116.35,116.35
1085642,59.0,59.0
1117923,79.0,79.0
594557,54.1,54.1
1102020,76.05,76.05
1159890,49.98,49.98
974037,79.0,79.0
1187076,99.0,99.0
1070909,83.97,83.97
1158275,99.0,99.0
1166188,47.2,47.2
905437,99.0,99.0
1213845,54.5,54.5
1024602,89.95,89.95
1103510,74.5,74.5
930283,79.0,79.0
1067900,59.99,59.99
1187128,99.0,99.0
1035872,28.0,28.0
1119406,63.2,63.2
796452,47.2,47.2
1150902,119.2,119.2
1139135,109.0,109.0
1074460,69.0,69.0
1121047,45.47,45.47
1159884,49.98,49.98
1007972,89.99,89.99
1147144,49.0,49.0
1156846,59.0,59.0
1187062,99.0,99.0
1095933,59.0,59.0
1141406,23.99,23.99
1014207,51.97,51.97
902424,53.97,53.97
1145105,48.97,48.97
1119426,55.2,55.2
1035868,24.5,24.5
1101985,80.55,80.55
434207,71.0,71.0
1006777,99.99,99.99
1006826,89.99,89.99
1184240,69.0,69.0
1106486,139.99,139.99
940895,103.2,103.2
1119632,71.2,71.2
1160756,40.48,40.48
1104556,54.5,54.5
1060002,59.0,59.0
905419,99.0,99.0
1078746,59.0,59.0
1173317,30.25,30.25
1141755,27.47,27.47
1161749,38.97,38.97
1119684,99.0,99.0
1075835,135.2,135.2
1191157,89.0,89.0
1187120,99.0,99.0
1158276,119.2,119.2
1036722,64.5,64.5
1078748,59.0,59.0
1166489,119.2,119.2
1106612,80.0,80.0
1184945,64.5,64.5
1173310,30.25,30.25
1006813,89.99,89.99
1120002,104.0,104.0
1101995,76.05,76.05
974017,79.0,79.0
1046171,119.2,119.2
1166189,47.2,47.2
1096726,62.97,62.97
1120032,160.0,160.0
1184947,64.5,64.5
1119438,47.2,47.2
1079558,135.85,135.85
1129400,49.99,49.99
1147457,91.0,91.0
998897,79.5,79.5
1175197,89.0,89.0
