href,href_url,Brand,Item,is_men
1123963,/lounge-about-high-waisted-briefs-1123963.html,Dazie,Lounge About High Waisted Briefs,True
1109716,/crop-top-bra-1109716.html,Heidi Klum Intimates,Crop Top Bra,True
819178,/charley-m-buddy-active-nursing-bra-819178.html,Cake Maternity,Charley M Buddy Active Nursing Bra,True
956163,/lacy-minimiser-bra-956163.html,Triumph,Lacy Minimiser Bra,True
1130687,/stick-em-up-bra-1130687.html,Cotton On Body,Stick Em Up Bra,True
1137425,/hipster-boyleg-1137425.html,Bonds,Hipster Boyleg,True
1036581,/sheer-wired-bra-1036581.html,Triumph,Sheer Wired Bra,True
1186989,/sporty-femme-brasiliano-briefs-3-pack-1186989.html,Cotton On Body,Sporty Femme Brasiliano Briefs - 3-Pack,True
1085410,/ultimate-t-shirt-padded-push-up-bra-1085410.html,Wonderbra,Ultimate T-Shirt Padded Push up Bra,True
1106010,/caresse-3d-strapless-1106010.html,Simone Perele,Caresse 3D Strapless,True
1169685,/joan-thong-1169685.html,Agent Provocateur,Joan Thong,True
1174981,/enlighten-bra-flexi-wire-1174981.html,Hotmilk Maternity Lingerie,Enlighten Bra - Flexi wire,True
1112765,/strapless-slip-dress-1112765.html,B Free Intimate Apparel,Strapless Slip Dress,True
1067874,/clear-double-sided-fashion-tapes-40-strips-1067874.html,B Free Intimate Apparel,Clear Double-Sided Fashion Tapes - 40 Strips,True
537756,/body-bliss-plunge-push-up-bra-537756.html,Bras N Things,Body Bliss Plunge Push Up Bra,True
1151617,/longline-push-up-bra-1151617.html,Tommy Hilfiger,Longline Push-Up Bra,True
569200,/maternity-bamboo-slip-569200.html,B Free Intimate Apparel,Maternity Bamboo Slip,True
1046671,/bamboo-nursing-bra-1046671.html,B Free Intimate Apparel,Bamboo Nursing Bra,True
1096714,/sloggi-zero-feel-bralette-1096714.html,Sloggi,Sloggi Zero Feel Bralette,True
1175352,/seamfree-rib-g-string-briefs-3-pack-1175352.html,Cotton On Body,Seamfree Rib G-String Briefs 3-Pack,True
649318,/waist-cincher-649318.html,B Free Intimate Apparel,Waist Cincher,True
1216629,/lina-nursing-nightie-1216629.html,Pea in a Pod Maternity,Lina Nursing Nightie,True
1106551,/skya-brazilian-knicker-1106551.html,Bras N Things,Skya Brazilian Knicker,True
1094410,/hold-me-tight-bodysuit-1094410.html,Ann Summers,Hold Me Tight Bodysuit,True
478335,/stay-up-high-waisted-briefs-478335.html,B Free Intimate Apparel,Stay-Up High-Waisted Briefs,True
1021951,/aubrey-pyjama-set-1021951.html,Modern Romantique,Aubrey Pyjama Set,True
1145127,/cotton-rib-high-cut-g-string-1145127.html,Cotton On Body,Cotton Rib High-Cut G-String,True
1093315,/eden-chic-push-up-1093315.html,Simone Perele,Eden Chic Push Up,True
1067130,/curvy-firm-control-shaping-slip-1067130.html,B Free Intimate Apparel,Curvy Firm Control Shaping Slip,True
1150741,/gabriela-slip-1150741.html,Bras N Things,Gabriela Slip,True
1107945,/nature-tech-triangle-bralette-1107945.html,Tommy Hilfiger,Nature Tech Triangle Bralette,True
494246,/strapless-tube-top-skirt-494246.html,B Free Intimate Apparel,Strapless Tube Top/Skirt,True
939742,/power-shaping-stay-up-shorts-939742.html,B Free Intimate Apparel,Power Shaping Stay Up Shorts,True
1106206,/promesse-3d-plunge-contour-1106206.html,Simone Perele,Promesse 3D Plunge Contour,True
493481,/strapless-tube-top-skirt-493481.html,B Free Intimate Apparel,Strapless Tube Top/Skirt,True
886707,/hold-me-tight-bodysuit-886707.html,Ann Summers,Hold Me Tight Bodysuit,True
1127472,/venice-brazilian-knicker-1127472.html,Bras N Things,Venice Brazilian Knicker,True
1102403,/sleek-stick-on-bra-with-straps-1102403.html,B Free Intimate Apparel,Sleek Stick On Bra with Straps,True
649316,/spaghetti-strap-smoothing-bodysuit-649316.html,B Free Intimate Apparel,Spaghetti Strap Smoothing Bodysuit,True
1170145,/marle-with-lace-full-coverage-contour-bra-1170145.html,Heidi Klum Intimates,Marle with Lace Full Coverage Contour Bra,True
909942,/recovery-compression-shorts-909942.html,Ripe Maternity,Recovery Compression Shorts,True
1162778,/seamfree-triangle-bralette-1162778.html,Cotton On Body,Seamfree Triangle Bralette,True
998377,/taylor-briefs-998377.html,Le Buns,Taylor Briefs,True
769771,/undie-tectable-briefs-769771.html,Spanx,Undie-tectable® Briefs,True
1134602,/bloody-comfy-undies-bikini-heavy-1134602.html,Bonds,Bloody Comfy Undies Bikini Heavy ,True
1157499,/cotton-rib-high-cut-brasiliano-briefs-1157499.html,Cotton On Body,Cotton Rib High-Cut Brasiliano Briefs,True
1049955,/bamboo-nursing-bra-1049955.html,B Free Intimate Apparel,Bamboo Nursing Bra,True
1150098,/neva-set-1150098.html,Ann Summers,Neva Set,True
1166480,/maternity-belly-band-1166480.html,Core Trainer,Maternity Belly Band,True
1104347,/perfectly-fit-modern-t-shirt-bra-1104347.html,Calvin Klein,Perfectly Fit Modern T-Shirt Bra,True
1157498,/ultimate-plunge-underwire-bra-1157498.html,Cotton On Body,Ultimate Plunge Underwire Bra,True
1098794,/something-else-tum-e-lace-panty-1098794.html,Triumph,Something Else Tum-E-Lace Panty,True
1071506,/curvy-tank-smoothing-bodysuit-1071506.html,B Free Intimate Apparel,Curvy Tank Smoothing Bodysuit,True
649357,/long-sleeve-bamboo-bodysuit-649357.html,B Free Intimate Apparel,Long Sleeve Bamboo Bodysuit,True
1028952,/ck-one-average-full-figure-bralette-1028952.html,Calvin Klein,CK One Average Full Figure Bralette,True
1061430,/cotton-pull-on-sleep-bra-1061430.html,B Free Intimate Apparel,Cotton Pull On Sleep Bra,True
619943,/sugar-candy-maternity-nursing-bra-for-f-h-cups-619943.html,Cake Maternity,Sugar Candy Maternity &amp; Nursing Bra (for F-H Cups),True
1081339,/bra-llelujah-bralette-1081339.html,Spanx,Bra-llelujah! Bralette,True
1169513,/organics-hi-bikini-briefs-1169513.html,Bonds,Organics Hi Bikini Briefs,True
754526,/charley-m-buddy-nursing-bra-754526.html,Cake Maternity,Charley M Buddy Nursing Bra,True
770257,/skinny-britches-mid-thigh-shorts-770257.html,Spanx,Skinny Britches Mid-Thigh Shorts,True
998393,/quinn-bralette-998393.html,Le Buns,Quinn Bralette,True
1123972,/lounge-about-ribbed-tank-top-1123972.html,Dazie,Lounge About Ribbed Tank Top,True
1120726,/aphrodite-underwire-bra-and-g-string-set-1120726.html,Saturday the Label,Aphrodite Underwire Bra and G-String Set,True
1163264,/amourette-charm-maxi-briefs-1163264.html,Triumph,Amourette Charm Maxi Briefs,True
1106554,/skya-high-waist-v-string-knicker-1106554.html,Bras N Things,Skya High Waist V String Knicker,True
1136152,/curvy-bamboo-long-sleeve-top-1136152.html,B Free Intimate Apparel,Curvy Bamboo Long Sleeve Top,True
897420,/ambition-triangle-nursing-bra-wirefree-897420.html,Projectme Intimates,Ambition Triangle Nursing Bra - Wirefree,True
1192811,/true-shape-sensation-padded-bra-1192811.html,Triumph,True Shape Sensation Padded Bra,True
960725,/sheer-shaping-x-firm-hi-waist-briefs-960725.html,Miraclesuit Shapewear,Sheer Shaping X-Firm Hi Waist Briefs,True
1158881,/form-bare-thong-1158881.html,Calvin Klein,Form Bare Thong,True
1192817,/true-shape-sensation-bodysuit-1192817.html,Triumph,True Shape Sensation Bodysuit,True
857977,/invisible-comfort-retro-bralette-857977.html,Calvin Klein,Invisible Comfort Retro Bralette,True
1165518,/charlotte-padded-wired-bra-1165518.html,Parfait,Charlotte Padded Wired Bra,True
69426,/3-pack-g-string-69426.html,Boody Organic Bamboo Eco Wear,3 Pack G-String,True
837133,/7-pack-brazilian-bikini-837133.html,Boody Organic Bamboo Eco Wear,7 Pack Brazilian Bikini,True
576311,/mousse-padded-plunge-contour-non-wire-maternity-nursing-t-shirt-bra-576311.html,Cake Maternity,Mousse Padded Plunge Contour Non Wire Maternity &amp; Nursing T-Shirt Bra,True
1120315,/aphrodite-underwire-bra-1120315.html,Saturday the Label,Aphrodite Underwire Bra,True
478327,/2-pack-power-shaping-briefs-478327.html,B Free Intimate Apparel,2 Pack Power Shaping Briefs,True
857949,/form-push-up-plunge-bra-857949.html,Calvin Klein,Form Push-Up Plunge Bra,True
494079,/strapless-slip-dress-494079.html,B Free Intimate Apparel,Strapless Slip Dress,True
1137418,/intimately-microfibre-mini-gee-1137418.html,Bonds,Intimately Microfibre Mini Gee,True
1107962,/tommy-85-cotton-bralette-1107962.html,Tommy Hilfiger,Tommy 85 Cotton Bralette,True
1137405,/originals-racer-crop-1137405.html,Bonds,Originals Racer Crop,True
1115631,/supreme-25-steel-boned-1115631.html,Core Trainer,Supreme 25 Steel Boned,True
693055,/thinstincts-girl-shorts-693055.html,Spanx,Thinstincts Girl Shorts,True
891540,/warrior-balconette-contour-nursing-bra-flexi-underwire-891540.html,Projectme Intimates,Warrior Balconette Contour Nursing Bra - Flexi Underwire,True
1192812,/true-shape-sensation-padded-bra-1192812.html,Triumph,True Shape Sensation Padded Bra,True
1181724,/amourette-charm-wirefree-bra-1181724.html,Triumph,Amourette Charm Wirefree Bra,True
167182,/3-pack-hipster-bikini-167182.html,Boody Organic Bamboo Eco Wear,3-Pack Hipster Bikini,True
494078,/mini-strapless-tube-top-skirt-494078.html,B Free Intimate Apparel,Mini Strapless Tube Top/Skirt,True
1185723,/amourette-charm-wired-lacy-bra-1185723.html,Triumph,Amourette Charm Wired Lacy Bra,True
1134509,/confiance-push-up-triangle-1134509.html,Simone Perele,Confiance Push Up Triangle,True
1093439,/eden-chic-shorty-1093439.html,Simone Perele,Eden Chic Shorty,True
1088418,/goodnight-sleep-set-cami-and-shorts-dusty-pink-1088418.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Set - Cami and Shorts - Dusty Pink,True
589681,/nostalgia-track-pants-589681.html,Tommy Hilfiger,Nostalgia Track Pants,True
1155266,/happier-co-sweat-shorts-1155266.html,Dazie,Happier Co. Sweat Shorts,True
992433,/prosper-crew-992433.html,C&amp;M CAMILLA AND MARC,Prosper Crew,True
863472,/the-iconic-exclusive-logo-lounge-pants-863472.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Pants,True
1103092,/keep-it-up-sweat-top-1103092.html,Dazie,Keep It Up Sweat Top,True
1155264,/happier-co-sweat-shorts-1155264.html,Dazie,Happier Co. Sweat Shorts,True
1091283,/organic-cotton-aere-sweat-top-1091283.html,AERE,Organic Cotton Aere Sweat Top,True
1091631,/keep-it-up-sweat-top-1091631.html,Dazie,Keep It Up Sweat Top,True
575712,/reverse-weave-jogger-pants-575712.html,Champion,Reverse Weave Jogger Pants,True
1091635,/keep-it-up-sweat-top-1091635.html,Dazie,Keep It Up Sweat Top,True
1108518,/keep-it-up-sweat-pants-1108518.html,Dazie,Keep It Up Sweat Pants,True
1112207,/high-waisted-trackpants-1112207.html,Cotton On,High-Waisted Trackpants,True
777877,/the-iconic-exclusive-logo-lounge-pants-777877.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Pants,True
992435,/prosper-track-pants-992435.html,C&amp;M CAMILLA AND MARC,Prosper Track Pants,True
1170597,/carla-joggers-1170597.html,Tussah,Carla Joggers,True
1103094,/keep-it-up-sweat-pants-1103094.html,Dazie,Keep It Up Sweat Pants,True
1091636,/keep-it-up-sweat-pants-1091636.html,Dazie,Keep It Up Sweat Pants,True
1091637,/keep-it-up-sweat-pants-1091637.html,Dazie,Keep It Up Sweat Pants,True
1182353,/tarni-rib-shorts-1182353.html,Calli,Tarni Rib Shorts,True
1160536,/cara-joggers-1160536.html,Calli,Cara Joggers,True
777873,/the-iconic-exclusive-logo-lounge-top-777873.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Top,True
863474,/the-iconic-exclusive-logo-lounge-top-863474.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Top,True
1133811,/turner-oversized-hoodie-1133811.html,C&amp;M CAMILLA AND MARC,Turner Oversized Hoodie,True
1088419,/goodnight-sleep-set-raglan-top-and-pants-dove-1088419.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Set - Raglan Top and Pants - Dove,True
1108387,/organic-cotton-aere-sweat-top-1108387.html,AERE,Organic Cotton Aere Sweat Top,True
1136348,/summer-lounge-t-shirt-1136348.html,Cotton On Body,Summer Lounge T-Shirt,True
1140464,/chiara-shorts-1140464.html,Tussah,Chiara Shorts,True
1161075,/lea-shorts-1161075.html,BWLDR,Lea Shorts,True
1091639,/keep-it-up-sweat-pants-1091639.html,Dazie,Keep It Up Sweat Pants,True
1187000,/summer-lounge-shorts-1187000.html,Cotton On Body,Summer Lounge Shorts,True
1136371,/summer-lounge-t-shirt-1136371.html,Cotton On Body,Summer Lounge T-Shirt,True
1202126,/eda-shorts-1202126.html,BWLDR,Eda Shorts,True
1091632,/keep-it-up-sweat-top-1091632.html,Dazie,Keep It Up Sweat Top,True
1088417,/goodnight-sleep-set-cami-and-shorts-dove-1088417.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Set - Cami and Shorts - Dove,True
1112557,/chill-out-sweat-shorts-1112557.html,Dazie,Chill Out Sweat Shorts,True
1091634,/keep-it-up-sweat-top-1091634.html,Dazie,Keep It Up Sweat Top,True
1160534,/cara-joggers-1160534.html,Calli,Cara Joggers,True
1155265,/happier-co-sweat-shorts-1155265.html,Dazie,Happier Co. Sweat Shorts,True
1147394,/lounge-act-cargo-pants-1147394.html,Manning Cartell,Lounge Act Cargo Pants,True
1175341,/summer-lounge-t-shirt-1175341.html,Cotton On Body,Summer Lounge T-Shirt,True
1089054,/luna-wide-leg-knit-pants-1089054.html,SABA,Luna Wide Leg Knit Pants,True
1133808,/marvin-cropped-hoodie-1133808.html,C&amp;M CAMILLA AND MARC,Marvin Cropped Hoodie,True
1093098,/sunday-feels-knitted-pants-1093098.html,Dazie,Sunday Feels Knitted Pants,True
812583,/original-logo-tee-812583.html,Tommy Hilfiger,Original Logo Tee,True
1133806,/marvin-trackpants-1133806.html,C&amp;M CAMILLA AND MARC,Marvin Trackpants,True
1175342,/summer-lounge-shorts-1175342.html,Cotton On Body,Summer Lounge Shorts,True
1155263,/happier-co-sweat-shorts-1155263.html,Dazie,Happier Co. Sweat Shorts,True
863471,/the-iconic-exclusive-logo-lounge-top-863471.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Top,True
1186999,/summer-lounge-t-shirt-1186999.html,Cotton On Body,Summer Lounge T-Shirt,True
1091638,/keep-it-up-sweat-pants-1091638.html,Dazie,Keep It Up Sweat Pants,True
1108390,/organic-cotton-comfort-hoodie-1108390.html,AERE,Organic Cotton Comfort Hoodie,True
1168674,/sage-side-pocket-active-leggings-1168674.html,Soon Maternity,Sage Side Pocket Active Leggings,True
1161105,/carla-joggers-1161105.html,Tussah,Carla Joggers,True
1091640,/keep-it-up-sweat-pants-1091640.html,Dazie,Keep It Up Sweat Pants,True
589682,/nostalgia-track-pants-589682.html,Tommy Hilfiger,Nostalgia Track Pants,True
1158874,/wool-and-cashmere-classic-lounge-set-1158874.html,Jasmine and Will,Wool And Cashmere Classic Lounge Set,True
1104652,/chill-out-sweat-shorts-1104652.html,Dazie,Chill Out Sweat Shorts,True
1118037,/drop-shot-track-pants-1118037.html,P.E Nation,Drop Shot Track Pants,True
1147399,/lounge-act-sweatshirt-1147399.html,Manning Cartell,Lounge Act Sweatshirt,True
1098851,/alex-knit-top-1098851.html,Atmos&amp;Here,Alex Knit Top,True
1135111,/layla-jogger-1135111.html,Calli,Layla Jogger,True
575713,/reverse-weave-jogger-pants-575713.html,Champion,Reverse Weave Jogger Pants,True
777875,/the-iconic-exclusive-logo-lounge-pants-777875.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Pants,True
1136364,/summer-lounge-shorts-1136364.html,Cotton On Body,Summer Lounge Shorts,True
1102608,/weekend-bound-crew-neck-sweat-1102608.html,Running Bare,Weekend Bound Crew Neck Sweat,True
777871,/the-iconic-exclusive-logo-lounge-top-777871.html,Assembly Label,THE ICONIC EXCLUSIVE - Logo Lounge Top,True
1169029,/training-graphic-oversized-crew-1169029.html,Superdry Sport,Training Graphic Oversized Crew,True
1147183,/supersoft-slim-fit-pants-1147183.html,Cotton On Body,Supersoft Slim Fit Pants,True
1091285,/organic-cotton-sweat-pants-1091285.html,AERE,Organic Cotton Sweat Pants,True
1132645,/academy-sweatpants-1132645.html,Lioness,Academy Sweatpants,True
1108513,/keep-it-up-sweat-top-1108513.html,Dazie,Keep It Up Sweat Top,True
1202131,/eda-shorts-1202131.html,BWLDR,Eda Shorts,True
1170570,/hype-fleece-shorts-1170570.html,Factorie,Hype Fleece Shorts,True
1137038,/pixie-relaxed-lounge-sweat-pants-1137038.html,Atmos&amp;Here Curvy,Pixie Relaxed Lounge Sweat Pants,True
1091284,/organic-cotton-sweat-pants-1091284.html,AERE,Organic Cotton Sweat Pants,True
1202261,/niah-night-dress-1202261.html,Bamboo Body,Niah Night Dress,True
1091281,/organic-cotton-aere-sweat-top-1091281.html,AERE,Organic Cotton Aere Sweat Top,True
736333,/kin-trackpants-736333.html,Assembly Label,Kin Trackpants,True
1091685,/pants-women-s-1091685.html,adidas Originals,Pants - Women's,True
1108493,/maternity-nursing-robe-set-hospital-pack-1108493.html,Angel Maternity,Maternity &amp; Nursing Robe Set - Hospital Pack,True
1142333,/the-lounge-pants-1142333.html,Cotton On Body,The Lounge Pants,True
1091633,/keep-it-up-sweat-top-1091633.html,Dazie,Keep It Up Sweat Top,True
1154330,/sleepwear-shorts-1154330.html,Atmos&amp;Here,Sleepwear Shorts,True
1136997,/sofia-casual-pants-1136997.html,Atmos&amp;Here,Sofia Casual Pants,True
1151878,/french-terry-script-hoodie-1151878.html,Champion,French Terry Script Hoodie,True
1130681,/super-soft-draw-cord-crew-1130681.html,Cotton On Body,Super Soft Draw Cord Crew,True
1140463,/chiara-shorts-1140463.html,Tussah,Chiara Shorts,True
1157333,/short-set-1157333.html,REVERSE,Short Set,True
1156206,/summer-lounge-slip-dress-1156206.html,Cotton On Body,Summer Lounge Slip Dress,True
1175311,/90s-sweat-shorts-1175311.html,Cotton On,90s Sweat Shorts,True
1090442,/henley-zip-pants-1090442.html,Madison The Label,Henley Zip Pants,True
1162080,/corbusier-shirt-1162080.html,Des Sen,Corbusier Shirt,True
1159540,/mini-alaska-sweatshirt-1159540.html,TOPSHOP,Mini Alaska Sweatshirt,True
1103093,/keep-it-up-sweat-top-1103093.html,Dazie,Keep It Up Sweat Top,True
1098672,/olive-knit-pants-1098672.html,Atmos&amp;Here,Olive Knit Pants,True
1139914,/priscilla-sweat-1139914.html,Jac &amp; Mooki,Priscilla Sweat,True
1143728,/studio-crew-1143728.html,Superdry Sport,Studio Crew,True
1142249,/laura-short-sleeve-sweat-top-1142249.html,Atmos&amp;Here,Laura Short Sleeve Sweat Top,True
1090661,/slim-fit-trackpants-1090661.html,Cotton On,Slim Fit Trackpants,True
1126135,/betty-pj-leggings-1126135.html,Deshabille Sleepwear ,Betty PJ Leggings,True
1168673,/sage-side-pocket-active-leggings-1168673.html,Soon Maternity,Sage Side Pocket Active Leggings,True
1108515,/keep-it-up-sweat-top-1108515.html,Dazie,Keep It Up Sweat Top,True
1088430,/2-pack-goodnight-sleep-shorts-dusty-pink-1088430.html,Boody Organic Bamboo Eco Wear,2 Pack Goodnight Sleep Shorts - Dusty Pink,True
1202672,/sleepwear-robe-1202672.html,Bamboo Body,Sleepwear Robe,True
1116068,/primeblue-relaxed-boyfriend-pants-1116068.html,adidas Originals,Primeblue Relaxed Boyfriend Pants,True
1193021,/summer-lounge-tank-1193021.html,Cotton On Body,Summer Lounge Tank,True
1104664,/american-custom-oversized-hoodie-1104664.html,Jagger &amp; Stone,American Custom Oversized Hoodie,True
1136357,/summer-lounge-shorts-1136357.html,Cotton On Body,Summer Lounge Shorts,True
1113937,/tommy-badge-crew-sweatshirt-1113937.html,Tommy Jeans,Tommy Badge Crew Sweatshirt,True
1147398,/lounge-act-cargo-pants-1147398.html,Manning Cartell,Lounge Act Cargo Pants,True
1090766,/high-waisted-trackpants-1090766.html,Cotton On,High-Waisted Trackpants,True
1142277,/laura-relaxed-sweat-shorts-1142277.html,Atmos&amp;Here,Laura Relaxed Sweat Shorts,True
1090067,/bamboo-slouch-pants-1090067.html,Bamboo Body,Bamboo Slouch Pants,True
1027191,/ida-rib-long-sleeve-tee-1027191.html,Assembly Label,Ida Rib Long Sleeve Tee,True
1170314,/loopback-shorts-with-side-split-1170314.html,Missguided,Loopback Shorts With Side Split,True
1207499,/niah-night-dress-1207499.html,Bamboo Body,Niah Night Dress,True
1157337,/short-set-1157337.html,REVERSE,Short Set,True
1103753,/dream-work-tracksuit-set-1103753.html,Hansen &amp; Gretel,Dream Work Tracksuit Set,True
1109211,/madison-embossed-sweater-1109211.html,Madison The Label,Madison Embossed Sweater,True
1074490,/billie-joggers-1074490.html,Madison The Label,Billie Joggers,True
1088402,/multi-pack-tank-top-and-full-leggings-1088402.html,Boody Organic Bamboo Eco Wear,Multi Pack Tank Top and Full Leggings,True
1104660,/js-trackie-pants-1104660.html,Jagger &amp; Stone,JS Trackie Pants,True
1171159,/hayley-sweat-shorts-1171159.html,Supre,Hayley Sweat Shorts,True
1197284,/tennis-club-tank-1197284.html,Madison The Label,Tennis Club Tank,True
1068336,/slim-fit-trackpants-1068336.html,Cotton On,Slim Fit Trackpants,True
1147401,/lounge-act-sweatshirt-1147401.html,Manning Cartell,Lounge Act Sweatshirt,True
1154768,/kin-trackpants-1154768.html,Assembly Label,Kin Trackpants,True
1108514,/keep-it-up-sweat-top-1108514.html,Dazie,Keep It Up Sweat Top,True
1156603,/san-remo-shorts-1156603.html,Des Sen,San Remo Shorts,True
1185753,/dakota-bike-shorts-1185753.html,BY.DYLN,Dakota Bike Shorts,True
1207501,/sleepwear-robe-1207501.html,Bamboo Body,Sleepwear Robe,True
1170571,/hype-fleece-shorts-1170571.html,Factorie,Hype Fleece Shorts,True
1157331,/short-set-1157331.html,REVERSE,Short Set,True
1136999,/sofia-sweat-top-1136999.html,Atmos&amp;Here,Sofia Sweat Top,True
1212513,/cabo-terry-short-1212513.html,The Wolf Gang,Cabo Terry Short,True
812582,/original-logo-tee-812582.html,Tommy Hilfiger,Original Logo Tee,True
1104650,/kick-back-crop-hoodie-1104650.html,Dazie,Kick Back Crop Hoodie,True
1126887,/monica-knit-hoodie-1126887.html,Calli,Monica Knit Hoodie,True
1147397,/lounge-act-sweatshirt-1147397.html,Manning Cartell,Lounge Act Sweatshirt,True
1112206,/high-waisted-trackpants-1112206.html,Cotton On,High-Waisted Trackpants,True
1135453,/rocky-pants-1135453.html,BY.DYLN,Rocky Pants,True
1135499,/calli-hoodie-1135499.html,Calli,Calli Hoodie,True
1116843,/kin-trackpants-1116843.html,Assembly Label,Kin Trackpants,True
1148537,/maternity-90s-oversized-joggers-1148537.html,TOPSHOP Maternity,Maternity '90s Oversized Joggers,True
658084,/cotton-iconic-logo-tee-658084.html,Tommy Hilfiger,Cotton Iconic Logo Tee,True
1148533,/maternity-loungewear-wide-leg-trousers-1148533.html,TOPSHOP Maternity,Maternity Loungewear Wide-Leg Trousers,True
1088420,/goodnight-sleep-set-raglan-top-and-pants-dusty-pink-1088420.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Set - Raglan Top and Pants - Dusty Pink,True
1101924,/sofia-casual-pants-1101924.html,Atmos&amp;Here,Sofia Casual Pants,True
1142066,/90s-oversized-joggers-1142066.html,Missguided,90S Oversized Joggers,True
1185720,/sophie-tank-1185720.html,Madison The Label,Sophie Tank,True
1088425,/goodnight-sleep-pants-dove-1088425.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Pants - Dove,True
1185754,/dakota-bike-shorts-1185754.html,BY.DYLN,Dakota Bike Shorts,True
1142273,/laura-short-sleeve-sweat-top-1142273.html,Atmos&amp;Here,Laura Short Sleeve Sweat Top,True
1098852,/alex-knit-pants-1098852.html,Atmos&amp;Here,Alex Knit Pants,True
1133730,/juniper-long-relaxed-pants-1133730.html,Le Buns,Juniper Long Relaxed Pants,True
1094569,/jane-soft-touch-maternity-leggings-1094569.html,Pea in a Pod Maternity,Jane Soft Touch Maternity Leggings,True
1109225,/madison-embossed-sweater-1109225.html,Madison The Label,Madison Embossed Sweater,True
1127204,/co-ord-t-shirt-jogger-set-1127204.html,Missguided,Co-Ord T-Shirt &amp; Jogger Set,True
1095768,/cropped-puff-sleeve-sweat-1095768.html,French Connection,Cropped Puff Sleeve Sweat,True
589683,/athletic-nostalgia-sweatshirt-589683.html,Tommy Hilfiger,Athletic Nostalgia Sweatshirt,True
1102357,/positano-long-sleeve-knit-1102357.html,Atmos&amp;Here,Positano Long Sleeve Knit,True
1137094,/maternity-hospital-pack-robe-set-1137094.html,Angel Maternity,Maternity Hospital Pack &amp; Robe Set,True
1185722,/tennis-club-tee-1185722.html,Madison The Label,Tennis Club Tee,True
1159539,/michigan-sweatshirt-1159539.html,TOPSHOP,Michigan Sweatshirt,True
1170598,/carla-joggers-1170598.html,Tussah,Carla Joggers,True
1170572,/hype-fleece-shorts-1170572.html,Factorie,Hype Fleece Shorts,True
1170575,/textured-jersey-pull-on-sporty-shorts-1170575.html,Factorie,Textured Jersey Pull-On Sporty Shorts,True
1097269,/storn-tie-dye-sweat-1097269.html,AllSaints,Storn Tie-Dye Sweat,True
1107745,/maxwell-joggers-1107745.html,Madison The Label,Maxwell Joggers,True
589710,/nostalgia-track-pants-589710.html,Tommy Hilfiger,Nostalgia Track Pants,True
1175297,/slim-fit-trackpants-1175297.html,Cotton On,Slim Fit Trackpants,True
1185719,/sophie-tank-1185719.html,Madison The Label,Sophie Tank,True
1088121,/multi-pack-tank-top-and-full-leggings-1088121.html,Boody Organic Bamboo Eco Wear,Multi Pack Tank Top and Full Leggings,True
1116845,/kin-top-1116845.html,Assembly Label,Kin Top,True
1196611,/super-soft-draw-cord-crew-1196611.html,Cotton On Curve,Super Soft Draw Cord Crew,True
1142332,/the-lounge-pants-1142332.html,Cotton On Body,The Lounge Pants,True
1127205,/co-ord-hoodie-and-jogger-set-1127205.html,Missguided,Co Ord Hoodie And Jogger Set,True
1157347,/pant-set-1157347.html,REVERSE,Pant Set,True
1153347,/world-sweatshirt-1153347.html,TOPSHOP,World Sweatshirt,True
1152950,/100-linen-shorts-1152950.html,IN BED,100% Linen Shorts,True
1127207,/oversized-90s-joggers-1127207.html,Missguided,Oversized 90s Joggers,True
1143626,/drew-tee-1143626.html,BY.DYLN,Drew Tee,True
1137962,/maternity-workout-full-length-tight-leggings-1137962.html,Angel Maternity,Maternity Workout Full Length Tight Leggings,True
1174258,/alabama-xxl-sweatshirt-1174258.html,TOPSHOP,Alabama XXL Sweatshirt,True
1092351,/relax-bamboo-boatneck-top-1092351.html,Bamboo Body,Relax Bamboo Boatneck Top,True
1170576,/textured-jersey-pull-on-sporty-shorts-1170576.html,Factorie,Textured Jersey Pull-On Sporty Shorts,True
1204140,/niah-night-dress-1204140.html,Bamboo Body,Niah Night Dress,True
1147181,/super-soft-draw-cord-crew-1147181.html,Cotton On Body,Super Soft Draw Cord Crew,True
1185718,/sophie-tank-1185718.html,Madison The Label,Sophie Tank,True
1212453,/dominic-shorts-1212453.html,BY.DYLN,Dominic Shorts,True
1156604,/san-remo-shorts-1156604.html,Des Sen,San Remo Shorts,True
1090662,/slim-fit-trackpants-1090662.html,Cotton On,Slim Fit Trackpants,True
1133818,/marvin-high-waisted-shorts-1133818.html,C&amp;M CAMILLA AND MARC,Marvin High Waisted Shorts,True
1170876,/maxwell-shorts-1170876.html,Madison The Label,Maxwell Shorts,True
1112558,/chill-out-cropped-sweat-top-1112558.html,Dazie,Chill Out Cropped Sweat Top,True
